sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
192.168.0.21,192.168.0.10,8000,63067,6,9,4186,FSPA,2021/03/28T15:26:06.608,0.013,2021/03/28T15:26:06.621,S0
192.168.0.21,192.168.0.10,8000,63068,6,12,9012,FSPA,2021/03/28T15:26:06.649,0.010,2021/03/28T15:26:06.659,S0
192.168.0.21,192.168.0.10,8000,63069,6,697,1032922,FSPA,2021/03/28T15:26:06.713,0.108,2021/03/28T15:26:06.821,S0
192.168.0.33,192.168.0.255,38861,15600,17,1,63,,2021/03/28T15:26:10.313,0.000,2021/03/28T15:26:10.313,S0
192.168.0.33,192.168.0.255,50816,15600,17,1,63,,2021/03/28T15:26:16.314,0.000,2021/03/28T15:26:16.314,S0
192.168.0.33,192.168.0.255,58841,15600,17,1,63,,2021/03/28T15:26:22.315,0.000,2021/03/28T15:26:22.315,S0
192.168.0.33,192.168.0.255,35629,15600,17,1,63,,2021/03/28T15:26:28.316,0.000,2021/03/28T15:26:28.316,S0
192.168.0.33,192.168.0.255,57573,15600,17,1,63,,2021/03/28T15:26:34.316,0.000,2021/03/28T15:26:34.316,S0
192.168.0.21,192.168.0.10,8000,63070,6,6,403,FSPA,2021/03/28T15:26:37.093,0.013,2021/03/28T15:26:37.106,S0
192.168.0.21,192.168.0.10,8000,63071,6,6,822,FSPA,2021/03/28T15:26:37.116,0.010,2021/03/28T15:26:37.126,S0
192.168.0.21,192.168.0.10,8000,63072,6,6,905,FSPA,2021/03/28T15:26:37.265,0.010,2021/03/28T15:26:37.275,S0
192.168.0.21,192.168.0.10,8000,63073,6,6,1180,FSPA,2021/03/28T15:26:39.039,0.010,2021/03/28T15:26:39.049,S0
192.168.0.33,192.168.0.255,59014,15600,17,1,63,,2021/03/28T15:26:40.317,0.000,2021/03/28T15:26:40.317,S0
192.168.0.21,192.168.0.10,8000,63075,6,6,902,FSPA,2021/03/28T15:26:44.671,0.009,2021/03/28T15:26:44.680,S0
192.168.0.33,192.168.0.255,49074,15600,17,1,63,,2021/03/28T15:26:46.318,0.000,2021/03/28T15:26:46.318,S0
192.168.0.33,192.168.0.255,37189,15600,17,1,63,,2021/03/28T15:26:52.319,0.000,2021/03/28T15:26:52.319,S0
192.168.0.21,192.168.0.10,8000,63076,6,6,355,FSPA,2021/03/28T15:26:53.785,0.007,2021/03/28T15:26:53.792,S0
192.168.0.21,192.168.0.10,8000,63077,6,40,52589,FSPA,2021/03/28T15:26:53.929,0.024,2021/03/28T15:26:53.953,S0
192.168.0.33,192.168.0.255,41875,15600,17,1,63,,2021/03/28T15:26:58.320,0.000,2021/03/28T15:26:58.320,S0
192.168.0.33,192.168.0.255,50039,15600,17,1,63,,2021/03/28T15:27:04.321,0.000,2021/03/28T15:27:04.321,S0
192.168.0.33,192.168.0.255,55495,15600,17,1,63,,2021/03/28T15:27:10.322,0.000,2021/03/28T15:27:10.322,S0
192.168.0.33,192.168.0.10,52186,54355,17,1,440,,2021/03/28T15:27:10.694,0.000,2021/03/28T15:27:10.694,S0
192.168.0.33,192.168.0.10,53829,54355,17,1,440,,2021/03/28T15:27:11.698,0.000,2021/03/28T15:27:11.698,S0
192.168.0.33,192.168.0.10,40649,54355,17,1,440,,2021/03/28T15:27:12.698,0.000,2021/03/28T15:27:12.698,S0
192.168.0.33,192.168.0.10,33636,54355,17,1,440,,2021/03/28T15:27:13.702,0.000,2021/03/28T15:27:13.702,S0
192.168.0.33,192.168.0.255,42143,15600,17,1,63,,2021/03/28T15:27:16.323,0.000,2021/03/28T15:27:16.323,S0
192.168.0.33,192.168.0.255,52377,15600,17,1,63,,2021/03/28T15:27:22.324,0.000,2021/03/28T15:27:22.324,S0
192.168.0.33,192.168.0.255,57511,15600,17,1,63,,2021/03/28T15:27:28.324,0.000,2021/03/28T15:27:28.324,S0
192.168.0.33,192.168.0.255,50441,15600,17,1,63,,2021/03/28T15:27:34.325,0.000,2021/03/28T15:27:34.325,S0
192.168.0.33,192.168.0.255,54429,15600,17,1,63,,2021/03/28T15:27:40.326,0.000,2021/03/28T15:27:40.326,S0
192.168.0.33,192.168.0.255,48481,15600,17,1,63,,2021/03/28T15:27:46.327,0.000,2021/03/28T15:27:46.327,S0
192.168.0.33,192.168.0.255,59543,15600,17,1,63,,2021/03/28T15:27:52.328,0.000,2021/03/28T15:27:52.328,S0
192.168.0.33,192.168.0.255,40551,15600,17,1,63,,2021/03/28T15:27:58.329,0.000,2021/03/28T15:27:58.329,S0
192.168.0.33,192.168.0.255,35176,15600,17,1,63,,2021/03/28T15:28:04.329,0.000,2021/03/28T15:28:04.329,S0
192.168.0.33,192.168.0.255,40972,15600,17,1,63,,2021/03/28T15:28:10.330,0.000,2021/03/28T15:28:10.330,S0
192.168.0.33,192.168.0.255,38492,15600,17,1,63,,2021/03/28T15:28:16.331,0.000,2021/03/28T15:28:16.331,S0
192.168.0.33,192.168.0.255,43258,15600,17,1,63,,2021/03/28T15:28:22.332,0.000,2021/03/28T15:28:22.332,S0
192.168.0.33,192.168.0.255,46565,15600,17,1,63,,2021/03/28T15:28:28.333,0.000,2021/03/28T15:28:28.333,S0
192.168.0.33,192.168.0.255,38040,15600,17,1,63,,2021/03/28T15:28:34.334,0.000,2021/03/28T15:28:34.334,S0
192.168.0.33,192.168.0.255,37888,15600,17,1,63,,2021/03/28T15:28:40.335,0.000,2021/03/28T15:28:40.335,S0
192.168.0.33,192.168.0.255,59486,15600,17,1,63,,2021/03/28T15:28:46.340,0.000,2021/03/28T15:28:46.340,S0
192.168.0.33,192.168.0.255,50631,15600,17,1,63,,2021/03/28T15:28:52.337,0.000,2021/03/28T15:28:52.337,S0
192.168.0.33,192.168.0.255,49266,15600,17,1,63,,2021/03/28T15:28:58.338,0.000,2021/03/28T15:28:58.338,S0
192.168.0.33,192.168.0.255,34556,15600,17,1,63,,2021/03/28T15:29:04.338,0.000,2021/03/28T15:29:04.338,S0
192.168.0.33,192.168.0.10,50772,60939,17,1,440,,2021/03/28T15:29:10.703,0.000,2021/03/28T15:29:10.703,S0
192.168.0.33,192.168.0.10,58333,60939,17,1,440,,2021/03/28T15:29:11.706,0.000,2021/03/28T15:29:11.706,S0
192.168.0.33,192.168.0.10,46173,60939,17,1,440,,2021/03/28T15:29:12.708,0.000,2021/03/28T15:29:12.708,S0
192.168.0.33,192.168.0.10,39572,60939,17,1,440,,2021/03/28T15:29:13.723,0.000,2021/03/28T15:29:13.723,S0
192.168.0.33,192.168.0.255,40829,15600,17,1,63,,2021/03/28T15:29:16.340,0.000,2021/03/28T15:29:16.340,S0
192.168.0.33,192.168.0.255,37529,15600,17,1,63,,2021/03/28T15:29:22.341,0.000,2021/03/28T15:29:22.341,S0
192.168.0.21,192.168.0.255,138,138,17,1,226,,2021/03/28T15:29:22.474,0.000,2021/03/28T15:29:22.474,S0
192.168.0.33,192.168.0.255,35535,15600,17,1,63,,2021/03/28T15:29:28.342,0.000,2021/03/28T15:29:28.342,S0
192.168.0.33,192.168.0.255,54832,15600,17,1,63,,2021/03/28T15:29:34.343,0.000,2021/03/28T15:29:34.343,S0
192.168.0.33,192.168.0.255,58931,15600,17,1,63,,2021/03/28T15:29:40.344,0.000,2021/03/28T15:29:40.344,S0
192.168.0.33,192.168.0.255,36411,15600,17,1,63,,2021/03/28T15:29:46.345,0.000,2021/03/28T15:29:46.345,S0
192.168.0.33,192.168.0.255,40508,15600,17,1,63,,2021/03/28T15:29:52.346,0.000,2021/03/28T15:29:52.346,S0
192.168.0.33,192.168.0.255,46686,15600,17,1,63,,2021/03/28T15:29:58.347,0.000,2021/03/28T15:29:58.347,S0
192.168.0.33,192.168.0.255,39959,15600,17,1,63,,2021/03/28T15:30:04.348,0.000,2021/03/28T15:30:04.348,S0
192.168.0.33,192.168.0.255,49742,15600,17,1,63,,2021/03/28T15:30:10.348,0.000,2021/03/28T15:30:10.348,S0
192.168.0.33,192.168.0.255,47745,15600,17,1,63,,2021/03/28T15:30:16.349,0.000,2021/03/28T15:30:16.349,S0
192.168.0.33,192.168.0.255,49713,15600,17,1,63,,2021/03/28T15:30:22.350,0.000,2021/03/28T15:30:22.350,S0
192.168.0.33,192.168.0.255,48125,15600,17,1,63,,2021/03/28T15:30:28.351,0.000,2021/03/28T15:30:28.351,S0
192.168.0.33,192.168.0.255,46725,15600,17,1,63,,2021/03/28T15:30:34.352,0.000,2021/03/28T15:30:34.352,S0
192.168.0.33,192.168.0.255,32985,15600,17,1,63,,2021/03/28T15:30:40.353,0.000,2021/03/28T15:30:40.353,S0
192.168.0.33,192.168.0.255,40363,15600,17,1,63,,2021/03/28T15:30:46.353,0.000,2021/03/28T15:30:46.353,S0
192.168.0.33,192.168.0.255,60475,15600,17,1,63,,2021/03/28T15:30:52.354,0.000,2021/03/28T15:30:52.354,S0
192.168.0.33,192.168.0.255,35389,15600,17,1,63,,2021/03/28T15:30:58.355,0.000,2021/03/28T15:30:58.355,S0
192.168.0.33,192.168.0.255,55158,15600,17,1,63,,2021/03/28T15:31:04.356,0.000,2021/03/28T15:31:04.356,S0
192.168.0.33,192.168.0.255,53605,15600,17,1,63,,2021/03/28T15:31:10.357,0.000,2021/03/28T15:31:10.357,S0
192.168.0.33,192.168.0.10,54713,65041,17,1,440,,2021/03/28T15:31:10.714,0.000,2021/03/28T15:31:10.714,S0
192.168.0.33,192.168.0.10,50201,65041,17,1,440,,2021/03/28T15:31:11.713,0.000,2021/03/28T15:31:11.713,S0
192.168.0.33,192.168.0.10,58368,65041,17,1,440,,2021/03/28T15:31:12.727,0.000,2021/03/28T15:31:12.727,S0
192.168.0.33,192.168.0.10,38068,65041,17,1,440,,2021/03/28T15:31:13.738,0.000,2021/03/28T15:31:13.738,S0
192.168.0.33,192.168.0.255,51748,15600,17,1,63,,2021/03/28T15:31:16.358,0.000,2021/03/28T15:31:16.358,S0
192.168.0.33,192.168.0.255,56152,15600,17,1,63,,2021/03/28T15:31:22.359,0.000,2021/03/28T15:31:22.359,S0
192.168.0.33,192.168.0.255,41493,15600,17,1,63,,2021/03/28T15:31:28.360,0.000,2021/03/28T15:31:28.360,S0
192.168.0.33,192.168.0.255,42947,15600,17,1,63,,2021/03/28T15:31:34.361,0.000,2021/03/28T15:31:34.361,S0
192.168.0.33,192.168.0.255,45788,15600,17,1,63,,2021/03/28T15:31:40.362,0.000,2021/03/28T15:31:40.362,S0
192.168.0.33,192.168.0.255,60646,15600,17,1,63,,2021/03/28T15:31:46.363,0.000,2021/03/28T15:31:46.363,S0
192.168.0.33,192.168.0.255,59471,15600,17,1,63,,2021/03/28T15:31:52.364,0.000,2021/03/28T15:31:52.364,S0
192.168.0.33,192.168.0.255,45265,15600,17,1,63,,2021/03/28T15:31:58.365,0.000,2021/03/28T15:31:58.365,S0
192.168.0.33,192.168.0.255,58839,15600,17,1,63,,2021/03/28T15:32:04.366,0.000,2021/03/28T15:32:04.366,S0
192.168.0.33,192.168.0.255,51182,15600,17,1,63,,2021/03/28T15:32:10.367,0.000,2021/03/28T15:32:10.367,S0
192.168.0.33,192.168.0.255,58718,15600,17,1,63,,2021/03/28T15:32:16.368,0.000,2021/03/28T15:32:16.368,S0
192.168.0.33,192.168.0.255,35424,15600,17,2,126,,2021/03/28T15:29:10.339,192.029,2021/03/28T15:32:22.368,S0
192.168.0.33,192.168.0.255,52679,15600,17,1,63,,2021/03/28T15:32:28.370,0.000,2021/03/28T15:32:28.370,S0
192.168.0.33,192.168.0.255,43803,15600,17,1,63,,2021/03/28T15:32:34.371,0.000,2021/03/28T15:32:34.371,S0
192.168.0.33,192.168.0.255,60988,15600,17,1,63,,2021/03/28T15:32:40.372,0.000,2021/03/28T15:32:40.372,S0
192.168.0.33,192.168.0.255,47936,15600,17,1,63,,2021/03/28T15:32:46.373,0.000,2021/03/28T15:32:46.373,S0
192.168.0.33,192.168.0.255,32810,15600,17,1,63,,2021/03/28T15:32:52.373,0.000,2021/03/28T15:32:52.373,S0
192.168.0.33,192.168.0.255,49365,15600,17,1,63,,2021/03/28T15:32:58.374,0.000,2021/03/28T15:32:58.374,S0
192.168.0.33,192.168.0.255,51072,15600,17,1,63,,2021/03/28T15:33:04.375,0.000,2021/03/28T15:33:04.375,S0
192.168.0.33,192.168.0.255,39374,15600,17,1,63,,2021/03/28T15:33:10.376,0.000,2021/03/28T15:33:10.376,S0
192.168.0.33,192.168.0.10,38187,65077,17,1,440,,2021/03/28T15:33:10.712,0.000,2021/03/28T15:33:10.712,S0
192.168.0.33,192.168.0.10,39593,65077,17,1,440,,2021/03/28T15:33:11.725,0.000,2021/03/28T15:33:11.725,S0
192.168.0.33,192.168.0.10,52267,65077,17,1,440,,2021/03/28T15:33:12.722,0.000,2021/03/28T15:33:12.722,S0
192.168.0.33,192.168.0.10,51359,65077,17,1,440,,2021/03/28T15:33:13.724,0.000,2021/03/28T15:33:13.724,S0
192.168.0.33,192.168.0.255,38916,15600,17,1,63,,2021/03/28T15:33:16.377,0.000,2021/03/28T15:33:16.377,S0
192.168.0.33,192.168.0.255,56577,15600,17,1,63,,2021/03/28T15:33:22.378,0.000,2021/03/28T15:33:22.378,S0
192.168.0.33,192.168.0.255,59261,15600,17,1,63,,2021/03/28T15:33:28.379,0.000,2021/03/28T15:33:28.379,S0
192.168.0.33,192.168.0.255,46880,15600,17,1,63,,2021/03/28T15:33:34.380,0.000,2021/03/28T15:33:34.380,S0
192.168.0.33,192.168.0.255,37578,15600,17,1,63,,2021/03/28T15:33:40.381,0.000,2021/03/28T15:33:40.381,S0
192.168.0.33,192.168.0.255,51132,15600,17,1,63,,2021/03/28T15:33:46.382,0.000,2021/03/28T15:33:46.382,S0
192.168.0.33,192.168.0.255,39112,15600,17,1,63,,2021/03/28T15:33:52.383,0.000,2021/03/28T15:33:52.383,S0
192.168.0.18,192.168.0.255,138,138,17,1,229,,2021/03/28T15:33:54.499,0.000,2021/03/28T15:33:54.499,S0
192.168.0.33,192.168.0.255,42407,15600,17,1,63,,2021/03/28T15:33:58.384,0.000,2021/03/28T15:33:58.384,S0
192.168.0.33,192.168.0.255,36031,15600,17,1,63,,2021/03/28T15:34:04.387,0.000,2021/03/28T15:34:04.387,S0
192.168.0.33,192.168.0.255,41799,15600,17,1,63,,2021/03/28T15:34:10.386,0.000,2021/03/28T15:34:10.386,S0
192.168.0.33,192.168.0.255,55764,15600,17,1,63,,2021/03/28T15:34:16.387,0.000,2021/03/28T15:34:16.387,S0
192.168.0.33,192.168.0.255,42013,15600,17,1,63,,2021/03/28T15:34:22.388,0.000,2021/03/28T15:34:22.388,S0
192.168.0.33,192.168.0.255,41386,15600,17,1,63,,2021/03/28T15:34:28.389,0.000,2021/03/28T15:34:28.389,S0
192.168.0.33,192.168.0.255,53236,15600,17,1,63,,2021/03/28T15:34:34.391,0.000,2021/03/28T15:34:34.391,S0
192.168.0.33,192.168.0.255,58373,15600,17,1,63,,2021/03/28T15:34:40.390,0.000,2021/03/28T15:34:40.390,S0
192.168.0.21,192.168.0.255,137,137,17,12,972,,2021/03/28T15:27:09.248,456.113,2021/03/28T15:34:45.361,S0
192.168.0.33,192.168.0.255,59682,15600,17,1,63,,2021/03/28T15:34:46.391,0.000,2021/03/28T15:34:46.391,S0
192.168.0.33,192.168.0.255,55134,15600,17,1,63,,2021/03/28T15:34:52.392,0.000,2021/03/28T15:34:52.392,S0
192.168.0.33,192.168.0.255,50509,15600,17,1,63,,2021/03/28T15:34:58.394,0.000,2021/03/28T15:34:58.394,S0
192.168.0.33,192.168.0.255,49741,15600,17,1,63,,2021/03/28T15:35:04.395,0.000,2021/03/28T15:35:04.395,S0
192.168.0.33,192.168.0.255,34980,15600,17,1,63,,2021/03/28T15:35:10.394,0.000,2021/03/28T15:35:10.394,S0
192.168.0.33,192.168.0.10,58983,49443,17,1,440,,2021/03/28T15:35:10.712,0.000,2021/03/28T15:35:10.712,S0
192.168.0.33,192.168.0.10,53669,49443,17,1,440,,2021/03/28T15:35:11.725,0.000,2021/03/28T15:35:11.725,S0
192.168.0.33,192.168.0.10,60932,49443,17,1,440,,2021/03/28T15:35:12.735,0.000,2021/03/28T15:35:12.735,S0
192.168.0.33,192.168.0.10,52943,49443,17,1,440,,2021/03/28T15:35:13.750,0.000,2021/03/28T15:35:13.750,S0
192.168.0.33,192.168.0.255,57606,15600,17,1,63,,2021/03/28T15:35:16.398,0.000,2021/03/28T15:35:16.398,S0
192.168.0.33,192.168.0.255,54587,15600,17,1,63,,2021/03/28T15:35:22.396,0.000,2021/03/28T15:35:22.396,S0
192.168.0.33,192.168.0.255,35959,15600,17,1,63,,2021/03/28T15:35:28.397,0.000,2021/03/28T15:35:28.397,S0
192.168.0.33,192.168.0.255,59298,15600,17,1,63,,2021/03/28T15:35:34.399,0.000,2021/03/28T15:35:34.399,S0
192.168.0.33,192.168.0.255,46155,15600,17,1,63,,2021/03/28T15:35:40.400,0.000,2021/03/28T15:35:40.400,S0
192.168.0.33,192.168.0.255,53680,15600,17,1,63,,2021/03/28T15:35:46.401,0.000,2021/03/28T15:35:46.401,S0
192.168.0.33,192.168.0.255,40496,15600,17,1,63,,2021/03/28T15:35:52.401,0.000,2021/03/28T15:35:52.401,S0
192.168.0.33,192.168.0.255,59117,15600,17,1,63,,2021/03/28T15:35:58.402,0.000,2021/03/28T15:35:58.402,S0
192.168.0.33,192.168.0.255,41605,15600,17,1,63,,2021/03/28T15:36:04.403,0.000,2021/03/28T15:36:04.403,S0
192.168.0.33,192.168.0.255,60218,15600,17,1,63,,2021/03/28T15:36:10.404,0.000,2021/03/28T15:36:10.404,S0
192.168.0.33,192.168.0.255,55314,15600,17,1,63,,2021/03/28T15:36:16.405,0.000,2021/03/28T15:36:16.405,S0
192.168.0.33,192.168.0.255,60298,15600,17,1,63,,2021/03/28T15:36:22.407,0.000,2021/03/28T15:36:22.407,S0
192.168.0.33,192.168.0.255,38505,15600,17,1,63,,2021/03/28T15:36:28.408,0.000,2021/03/28T15:36:28.408,S0
192.168.0.33,192.168.0.255,49564,15600,17,1,63,,2021/03/28T15:36:34.409,0.000,2021/03/28T15:36:34.409,S0
192.168.0.33,192.168.0.255,33496,15600,17,1,63,,2021/03/28T15:36:40.410,0.000,2021/03/28T15:36:40.410,S0
192.168.0.33,192.168.0.255,50285,15600,17,1,63,,2021/03/28T15:36:46.411,0.000,2021/03/28T15:36:46.411,S0
192.168.0.33,192.168.0.255,48534,15600,17,1,63,,2021/03/28T15:36:52.413,0.000,2021/03/28T15:36:52.413,S0
192.168.0.33,192.168.0.255,48671,15600,17,1,63,,2021/03/28T15:36:58.413,0.000,2021/03/28T15:36:58.413,S0
192.168.0.33,192.168.0.255,36038,15600,17,1,63,,2021/03/28T15:37:04.415,0.000,2021/03/28T15:37:04.415,S0
192.168.0.33,192.168.0.255,53729,15600,17,1,63,,2021/03/28T15:37:10.415,0.000,2021/03/28T15:37:10.415,S0
192.168.0.33,192.168.0.10,60463,60152,17,1,440,,2021/03/28T15:37:10.720,0.000,2021/03/28T15:37:10.720,S0
192.168.0.33,192.168.0.10,50989,60152,17,1,440,,2021/03/28T15:37:11.736,0.000,2021/03/28T15:37:11.736,S0
192.168.0.33,192.168.0.10,56407,60152,17,1,440,,2021/03/28T15:37:12.747,0.000,2021/03/28T15:37:12.747,S0
192.168.0.33,192.168.0.10,44383,60152,17,1,440,,2021/03/28T15:37:13.750,0.000,2021/03/28T15:37:13.750,S0
192.168.0.33,192.168.0.255,56746,15600,17,1,63,,2021/03/28T15:37:16.416,0.000,2021/03/28T15:37:16.416,S0
192.168.0.33,192.168.0.255,56556,15600,17,1,63,,2021/03/28T15:37:22.417,0.000,2021/03/28T15:37:22.417,S0
192.168.0.33,192.168.0.255,44291,15600,17,1,63,,2021/03/28T15:37:28.418,0.000,2021/03/28T15:37:28.418,S0
192.168.0.33,192.168.0.255,41657,15600,17,1,63,,2021/03/28T15:37:34.419,0.000,2021/03/28T15:37:34.419,S0
192.168.0.33,192.168.0.255,55925,15600,17,1,63,,2021/03/28T15:37:40.420,0.000,2021/03/28T15:37:40.420,S0
192.168.0.33,192.168.0.255,56636,15600,17,1,63,,2021/03/28T15:37:46.422,0.000,2021/03/28T15:37:46.422,S0
192.168.0.33,192.168.0.255,36588,15600,17,1,63,,2021/03/28T15:37:52.423,0.000,2021/03/28T15:37:52.423,S0
192.168.0.33,192.168.0.255,56967,15600,17,1,63,,2021/03/28T15:37:58.423,0.000,2021/03/28T15:37:58.423,S0
192.168.0.33,192.168.0.255,58019,15600,17,1,63,,2021/03/28T15:38:04.425,0.000,2021/03/28T15:38:04.425,S0
192.168.0.33,192.168.0.255,35572,15600,17,1,63,,2021/03/28T15:38:10.426,0.000,2021/03/28T15:38:10.426,S0
192.168.0.33,192.168.0.255,39196,15600,17,1,63,,2021/03/28T15:38:16.427,0.000,2021/03/28T15:38:16.427,S0
192.168.0.33,192.168.0.255,44962,15600,17,1,63,,2021/03/28T15:38:22.428,0.000,2021/03/28T15:38:22.428,S0
192.168.0.33,192.168.0.255,38586,15600,17,1,63,,2021/03/28T15:38:28.429,0.000,2021/03/28T15:38:28.429,S0
192.168.0.33,192.168.0.255,56544,15600,17,1,63,,2021/03/28T15:38:34.430,0.000,2021/03/28T15:38:34.430,S0
192.168.0.33,192.168.0.255,55307,15600,17,1,63,,2021/03/28T15:38:40.431,0.000,2021/03/28T15:38:40.431,S0
192.168.0.33,192.168.0.255,47892,15600,17,1,63,,2021/03/28T15:38:46.432,0.000,2021/03/28T15:38:46.432,S0
192.168.0.33,192.168.0.255,46540,15600,17,1,63,,2021/03/28T15:38:52.433,0.000,2021/03/28T15:38:52.433,S0
192.168.0.33,192.168.0.255,34870,15600,17,1,63,,2021/03/28T15:38:58.433,0.000,2021/03/28T15:38:58.433,S0
192.168.0.33,192.168.0.255,53189,15600,17,1,63,,2021/03/28T15:39:04.434,0.000,2021/03/28T15:39:04.434,S0
192.168.0.33,192.168.0.255,47280,15600,17,1,63,,2021/03/28T15:39:10.435,0.000,2021/03/28T15:39:10.435,S0
192.168.0.33,192.168.0.10,41831,59942,17,1,440,,2021/03/28T15:39:10.724,0.000,2021/03/28T15:39:10.724,S0
192.168.0.33,192.168.0.10,46573,59942,17,1,440,,2021/03/28T15:39:11.738,0.000,2021/03/28T15:39:11.738,S0
192.168.0.33,192.168.0.10,37004,59942,17,1,440,,2021/03/28T15:39:12.741,0.000,2021/03/28T15:39:12.741,S0
192.168.0.33,192.168.0.10,42934,59942,17,1,440,,2021/03/28T15:39:13.750,0.000,2021/03/28T15:39:13.750,S0
192.168.0.33,192.168.0.255,58191,15600,17,1,63,,2021/03/28T15:39:16.436,0.000,2021/03/28T15:39:16.436,S0
192.168.0.33,192.168.0.255,59006,15600,17,1,63,,2021/03/28T15:39:22.437,0.000,2021/03/28T15:39:22.437,S0
192.168.0.33,192.168.0.255,32849,15600,17,1,63,,2021/03/28T15:39:28.438,0.000,2021/03/28T15:39:28.438,S0
192.168.0.33,192.168.0.255,37177,15600,17,1,63,,2021/03/28T15:39:34.438,0.000,2021/03/28T15:39:34.438,S0
192.168.0.33,192.168.0.255,37995,15600,17,1,63,,2021/03/28T15:39:40.439,0.000,2021/03/28T15:39:40.439,S0
192.168.0.33,192.168.0.255,43779,15600,17,1,63,,2021/03/28T15:39:46.440,0.000,2021/03/28T15:39:46.440,S0
192.168.0.33,192.168.0.255,37654,15600,17,1,63,,2021/03/28T15:39:52.442,0.000,2021/03/28T15:39:52.442,S0
192.168.0.33,192.168.0.255,44372,15600,17,1,63,,2021/03/28T15:39:58.442,0.000,2021/03/28T15:39:58.442,S0
192.168.0.33,192.168.0.255,43391,15600,17,1,63,,2021/03/28T15:40:04.443,0.000,2021/03/28T15:40:04.443,S0
192.168.0.33,192.168.0.255,44823,15600,17,1,63,,2021/03/28T15:40:10.444,0.000,2021/03/28T15:40:10.444,S0
192.168.0.33,192.168.0.255,39853,15600,17,1,63,,2021/03/28T15:40:16.453,0.000,2021/03/28T15:40:16.453,S0
192.168.0.33,192.168.0.255,57239,15600,17,1,63,,2021/03/28T15:40:22.446,0.000,2021/03/28T15:40:22.446,S0
192.168.0.33,192.168.0.255,48886,15600,17,1,63,,2021/03/28T15:40:28.447,0.000,2021/03/28T15:40:28.447,S0
192.168.0.33,192.168.0.255,44835,15600,17,1,63,,2021/03/28T15:40:34.448,0.000,2021/03/28T15:40:34.448,S0
192.168.0.33,192.168.0.255,41127,15600,17,1,63,,2021/03/28T15:40:40.450,0.000,2021/03/28T15:40:40.450,S0
192.168.0.33,192.168.0.255,56885,15600,17,1,63,,2021/03/28T15:40:46.451,0.000,2021/03/28T15:40:46.451,S0
192.168.0.33,192.168.0.255,54148,15600,17,1,63,,2021/03/28T15:40:52.452,0.000,2021/03/28T15:40:52.452,S0
192.168.0.33,192.168.0.255,37367,15600,17,1,63,,2021/03/28T15:40:58.452,0.000,2021/03/28T15:40:58.452,S0
192.168.0.33,192.168.0.255,38436,15600,17,1,63,,2021/03/28T15:41:04.454,0.000,2021/03/28T15:41:04.454,S0
192.168.0.33,192.168.0.255,38588,15600,17,1,63,,2021/03/28T15:41:10.454,0.000,2021/03/28T15:41:10.454,S0
192.168.0.33,192.168.0.10,46292,63657,17,1,440,,2021/03/28T15:41:10.738,0.000,2021/03/28T15:41:10.738,S0
192.168.0.33,192.168.0.10,60221,63657,17,1,440,,2021/03/28T15:41:11.736,0.000,2021/03/28T15:41:11.736,S0
192.168.0.33,192.168.0.10,51522,63657,17,1,440,,2021/03/28T15:41:12.746,0.000,2021/03/28T15:41:12.746,S0
192.168.0.33,192.168.0.10,42150,63657,17,1,440,,2021/03/28T15:41:13.744,0.000,2021/03/28T15:41:13.744,S0
192.168.0.33,192.168.0.255,56022,15600,17,1,63,,2021/03/28T15:41:16.455,0.000,2021/03/28T15:41:16.455,S0
192.168.0.33,192.168.0.255,51814,15600,17,1,63,,2021/03/28T15:41:22.456,0.000,2021/03/28T15:41:22.456,S0
192.168.0.33,192.168.0.255,35622,15600,17,1,63,,2021/03/28T15:41:28.457,0.000,2021/03/28T15:41:28.457,S0
192.168.0.33,192.168.0.255,46169,15600,17,1,63,,2021/03/28T15:41:34.457,0.000,2021/03/28T15:41:34.457,S0
192.168.0.33,192.168.0.255,43649,15600,17,1,63,,2021/03/28T15:41:40.458,0.000,2021/03/28T15:41:40.458,S0
192.168.0.33,192.168.0.255,35753,15600,17,1,63,,2021/03/28T15:41:46.459,0.000,2021/03/28T15:41:46.459,S0
192.168.0.33,192.168.0.255,35304,15600,17,1,63,,2021/03/28T15:41:52.460,0.000,2021/03/28T15:41:52.460,S0
192.168.0.33,192.168.0.255,52494,15600,17,1,63,,2021/03/28T15:41:58.461,0.000,2021/03/28T15:41:58.461,S0
192.168.0.33,192.168.0.255,51485,15600,17,1,63,,2021/03/28T15:42:04.462,0.000,2021/03/28T15:42:04.462,S0
192.168.0.33,192.168.0.255,55640,15600,17,1,63,,2021/03/28T15:42:10.463,0.000,2021/03/28T15:42:10.463,S0
192.168.0.33,192.168.0.255,36419,15600,17,1,63,,2021/03/28T15:42:16.468,0.000,2021/03/28T15:42:16.468,S0
192.168.0.33,192.168.0.255,47582,15600,17,1,63,,2021/03/28T15:42:22.465,0.000,2021/03/28T15:42:22.465,S0
192.168.0.33,192.168.0.255,49258,15600,17,1,63,,2021/03/28T15:42:28.466,0.000,2021/03/28T15:42:28.466,S0
192.168.0.33,192.168.0.255,33147,15600,17,1,63,,2021/03/28T15:42:34.467,0.000,2021/03/28T15:42:34.467,S0
192.168.0.33,192.168.0.255,49951,15600,17,1,63,,2021/03/28T15:42:40.468,0.000,2021/03/28T15:42:40.468,S0
